File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector2.cpp,vector2::length(const vector2 &source),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector2.cpp,vector2::lengthSquared(const vector2 &source),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector2.cpp,"vector2::maxVector(const vector2 &a, const vector2 &b, vector2 *destination)",7,6,4,2,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector2.cpp,"vector2::minVector(const vector2 &a, const vector2 &b, vector2 *destination)",7,6,4,2,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector2.cpp,vector2::maxComponent(const vector2 &vector),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector2.cpp,vector2::minComponent(const vector2 &vector),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector2.cpp,"vector2::getDistanceSquared(const vector2 &point1, const vector2 &point2)",4,4,4,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector2.cpp,"vector2::getDistance(const vector2 &point1, const vector2 &point2)",2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector2.cpp,"vector2::getVectorDistance(const vector2 &point1, const vector2 &point2, vector2 *destination)",7,6,4,2,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector2.cpp,"vector2::pointInTriangle(const vector2 &point, const vector2 &v1, const vector2 &v2, const vector2 &v3)",5,5,5,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector2.cpp,"vector2::translate(const float &x, const float &y)",4,4,4,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector2.cpp,vector2::negate(),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector2.cpp,vector2::normalize(),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector2.cpp,vector2::scale(const float &scalar),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector2.cpp,vector2::isZero() const,2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector2.cpp,vector2::length() const,2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector2.cpp,vector2::lengthSquared() const,2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,vector3::vector3(),2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,"vector3::vector3(const float &x, const float &y, const float &z)",2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,vector3::vector3(const vector3 &source),2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,vector3::vector3(const vector4 &source),2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,vector3::~vector3(),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,"vector3::set(const float &x, const float &y, const float &z)",5,5,5,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,vector3::set(const vector3 &source),5,5,5,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,vector3::set(const vector4 &source),5,5,5,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,"vector3::add(const vector3 &left, const vector3 &right, vector3 *destination)",7,6,4,2,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,"vector3::subtract(const vector3 &left, const vector3 &right, vector3 *destination)",7,6,4,2,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,"vector3::multiply(const vector3 &left, const vector3 &right, vector3 *destination)",7,6,4,2,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,"vector3::divide(const vector3 &left, const vector3 &right, vector3 *destination)",7,6,4,2,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,"vector3::angle(const vector3 &left, const vector3 &right)",13,11,7,2,2,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,"vector3::dot(const vector3 &left, const vector3 &right)",2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,"vector3::cross(const vector3 &left, const vector3 &right, vector3 *destination)",7,6,4,2,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,"vector3::scale(const vector3 &source, const float &scalar, vector3 *destination)",7,6,4,2,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,"vector3::rotate(const vector3 &source, const vector3 &rotation, vector3 *destination)",2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,"vector3::negate(const vector3 &source, vector3 *destination)",7,6,4,2,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,"vector3::normalize(const vector3 &source, vector3 *destination)",16,14,8,3,2,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,vector3::length(const vector3 &source),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,vector3::lengthSquared(const vector3 &source),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,"vector3::maxVector(const vector3 &a, const vector3 &b, vector3 *destination)",7,6,4,2,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,"vector3::minVector(const vector3 &a, const vector3 &b, vector3 *destination)",7,6,4,2,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,vector3::maxComponent(const vector3 &vector),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,vector3::minComponent(const vector3 &vector),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,"vector3::getDistanceSquared(const vector3 &point1, const vector3 &point2)",5,5,5,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,"vector3::getDistance(const vector3 &point1, const vector3 &point2)",2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,"vector3::getVectorDistance(const vector3 &point1, const vector3 &point2, vector3 *destination)",7,6,4,2,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,vector3::generateRandomUnitVector(vector3 *destination),14,13,11,2,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,"vector3::randomPointOnCircle(const vector3 &normal, const float &radius, vector3 *destination)",31,27,21,4,4,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,"vector3::baryCentric(const vector3 &p1, const vector3 &p2, const vector3 &p3, const vector3 &pos)",6,6,6,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,"vector3::translate(const float &x, const float &y, const float &z)",5,5,5,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,vector3::negate(),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,vector3::normalize(),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,vector3::scale(const float &scalar),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,vector3::isZero() const,2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,vector3::length() const,2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector3.cpp,vector3::lengthSquared() const,2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector4.cpp,vector4::vector4(),2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector4.cpp,"vector4::vector4(const float &x, const float &y, const float &z, const float &w)",2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector4.cpp,vector4::vector4(const vector4 &source),2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector4.cpp,vector4::~vector4(),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector4.cpp,"vector4::set(const float &x, const float &y, const float &z, const float &w)",6,6,6,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector4.cpp,vector4::set(const vector4 &source),6,6,6,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector4.cpp,"vector4::add(const vector4 &left, const vector4 &right, vector4 *destination)",7,6,4,2,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector4.cpp,"vector4::subtract(const vector4 &left, const vector4 &right, vector4 *destination)",7,6,4,2,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector4.cpp,"vector4::multiply(const vector4 &left, const vector4 &right, vector4 *destination)",7,6,4,2,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector4.cpp,"vector4::divide(const vector4 &left, const vector4 &right, vector4 *destination)",7,6,4,2,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector4.cpp,"vector4::angle(const vector4 &left, const vector4 &right)",13,11,7,2,2,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector4.cpp,"vector4::dot(const vector4 &left, const vector4 &right)",2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector4.cpp,"vector4::scale(const vector4 &source, const float &scalar, vector4 *destination)",7,6,4,2,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector4.cpp,"vector4::negate(const vector4 &source, vector4 *destination)",7,6,4,2,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector4.cpp,"vector4::normalize(const vector4 &source, vector4 *destination)",16,14,8,3,2,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector4.cpp,vector4::length(const vector4 &source),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector4.cpp,vector4::lengthSquared(const vector4 &source),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector4.cpp,"vector4::maxVector(const vector4 &a, const vector4 &b, vector4 *destination)",7,6,4,2,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector4.cpp,"vector4::minVector(const vector4 &a, const vector4 &b, vector4 *destination)",7,6,4,2,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector4.cpp,vector4::maxComponent(const vector4 &vector),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector4.cpp,vector4::minComponent(const vector4 &vector),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector4.cpp,"vector4::getDistanceSquared(const vector4 &point1, const vector4 &point2)",6,6,6,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector4.cpp,"vector4::getDistance(const vector4 &point1, const vector4 &point2)",2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector4.cpp,"vector4::getVectorDistance(const vector4 &point1, const vector4 &point2, vector4 *destination)",7,6,4,2,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector4.cpp,"vector4::translate(const float &x, const float &y, const float &z, const float &w)",6,6,6,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector4.cpp,vector4::negate(),6,6,6,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector4.cpp,vector4::normalize(),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector4.cpp,vector4::scale(const float &scalar),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector4.cpp,vector4::isZero() const,2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector4.cpp,vector4::length() const,2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\maths\vector4.cpp,vector4::lengthSquared() const,2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\models\model.cpp,model::builder::builder(),2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\models\model.cpp,model::builder::~builder(),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\models\model.cpp,model::builder::setFile(const std::string &file),3,3,3,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\models\model.cpp,"model::builder::setDirectly(std::vector<int> *indices, std::vector<float> *vertices, std::vector<float> *textures, std::vector<float> *normals, std::vector<float> *tangents)",7,7,7,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\models\model.cpp,model::builder::create(),14,8,6,2,3,0,3,27,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\models\model.cpp,model::model(builder *builder),15,11,11,0,4,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\models\model.cpp,model::~model(),12,8,8,0,3,0,1,1,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\models\model.cpp,model::newModel(),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\models\model.cpp,model::loadFromFile(const std::string &file),110,88,64,8,18,0,4,37,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\models\model.cpp,"model::processDataVertex(vector3 vertex, std::vector<vertexdata*> *vertices, std::vector<int> *indices)",17,16,12,3,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\models\model.cpp,"model::dealWithAlreadyProcessedDataVertex(vertexdata *previousVertex, const int &newTextureIndex, const int &newNormalIndex, std::vector<int> *indices, std::vector<vertexdata*> *vertices)",25,24,16,5,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\models\model.cpp,"model::calculateTangents(vertexdata *v0, vertexdata *v1, vertexdata *v2, std::vector<vector2> *textures)",23,20,20,0,3,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\models\model.cpp,model::loadToOpenGL(),17,16,12,1,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\models\model.cpp,model::createAABB(),52,44,26,6,6,0,2,6,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\models\vertexdata.cpp,"vertexdata::vertexdata(const int index, vector3 position)",13,9,9,0,4,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\models\vertexdata.cpp,vertexdata::~vertexdata(),2,1,1,0,0,0,1,2,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\models\vertexdata.cpp,vertexdata::addTangent(vector3 *tangent),2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\models\vertexdata.cpp,vertexdata::averageTangents(),15,13,7,3,2,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\models\vertexdata.cpp,vertexdata::isSet(),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\models\vertexdata.cpp,"vertexdata::hasSameTextureAndNormal(const int textureIndexOther, const int normalIndexOther)",2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\noise\noiseclassic.cpp,noiseclassic::noiseclassic(const int seed),2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\noise\noiseclassic.cpp,noiseclassic::~noiseclassic(),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\noise\noiseclassic.cpp,noiseclassic::noise(float x),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\noise\noiseclassic.cpp,"noiseclassic::noise(float x, float y)",2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\noise\noiseclassic.cpp,"noiseclassic::noise(float x, float y, float z)",63,36,36,1,9,0,18,110,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\noise\noiseclassic.cpp,noiseclassic::fastfloor(const float x),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\noise\noiseclassic.cpp,"noiseclassic::dot(const int *g, const float x, const float y, const float z)",2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\noise\noiseclassic.cpp,"noiseclassic::mix(const float a, const float b, const float t)",2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\noise\noiseclassic.cpp,noiseclassic::fade(const float t),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\noise\noiseperlin.cpp,noiseperlin::noiseperlin(const int seed),2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\noise\noiseperlin.cpp,noiseperlin::~noiseperlin(),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\noise\noisesimplex.cpp,noisesimplex::noisesimplex(const int seed),2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\noise\noisesimplex.cpp,noisesimplex::~noisesimplex(),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\noise\noisesimplex.cpp,"noisesimplex::noise(float xin, float yin)",82,63,47,5,10,10,9,167,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\noise\noisesimplex.cpp,"noisesimplex::noise(float xin, float yin, float zin)",158,134,102,8,14,17,10,211,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\noise\noisesimplex.cpp,"noisesimplex::noise(float x, float y, float z, float w)",153,116,96,6,20,12,17,341,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\noise\noisesimplex.cpp,noisesimplex::fastfloor(float x),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\noise\noisesimplex.cpp,"noisesimplex::dot(const int *g, const float x, const float y)",2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\noise\noisesimplex.cpp,"noisesimplex::dot(const int *g, const float x, const float y, const float z)",2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\noise\noisesimplex.cpp,"noisesimplex::dot(const int *g, const float x, const float y, const float z, const float w)",2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\aabb.cpp,aabb::aabb(),3,3,3,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\aabb.cpp,"aabb::aabb(vector3 *minExtents, vector3 *maxExtents)",3,3,3,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\aabb.cpp,aabb::aabb(const aabb &source),3,3,3,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\aabb.cpp,aabb::~aabb(),3,3,3,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\aabb.cpp,"aabb::scale(const aabb &source, const vector3 &scale, aabb *destination)",10,8,6,2,2,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\aabb.cpp,"aabb::scale(const aabb &source, const float &scaleX, const float &scaleY, const float &scaleZ, aabb *destination)",2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\aabb.cpp,"aabb::expand(const aabb &source, const vector3 &expand, aabb *destination)",10,8,6,2,2,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\aabb.cpp,"aabb::expand(const aabb &source, const float &expandX, const float &expandY, const float &expandZ, aabb *destination)",2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\aabb.cpp,"aabb::combine(const aabb &left, const aabb &right, aabb *destination)",17,14,12,2,3,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\aabb.cpp,"aabb::stretch(const aabb &source, const vector3 &stretch, aabb *destination)",45,39,25,5,6,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\aabb.cpp,"aabb::stretch(const aabb &source, const float &stretchX, const float &stretchY, const float &stretchZ, aabb *destination)",2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\aabb.cpp,"aabb::update(const vector3 &position, const vector3 &rotation, const float &scale, collider *destination)",80,57,51,4,16,0,7,48,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\aabb.cpp,"aabb::resolveCollision(const collider &other, const vector3 &positionDelta, vector3 *destination)",72,55,29,11,11,0,6,30,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\aabb.cpp,aabb::intersects(const collider &other),49,10,10,1,4,0,35,98,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\aabb.cpp,aabb::intersects(const ray &ray),52,42,28,10,10,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\aabb.cpp,aabb::inFrustum(const frustum &frustum),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\aabb.cpp,aabb::contains(const collider &other),9,8,3,1,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\aabb.cpp,aabb::contains(const vector3 &point),27,26,14,8,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\aabb.cpp,aabb::getCentreX(),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\aabb.cpp,aabb::getCentreY(),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\aabb.cpp,aabb::getCentreZ(),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\aabb.cpp,aabb::getWidth(),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\aabb.cpp,aabb::getHeight(),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\aabb.cpp,aabb::getDepth(),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\frustum.cpp,frustum::frustum(),2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\frustum.cpp,frustum::~frustum(),2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\frustum.cpp,"frustum::update(const matrix4x4 &viewMatrix, const matrix4x4 &projectionMatrix)",77,53,53,0,17,0,7,62,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\frustum.cpp,"frustum::pointInFrustum(const float &x, const float &y, const float &z) const",10,9,5,4,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\frustum.cpp,"frustum::sphereInFrustum(const float &x, const float &y, const float &z, const float &radius) const",10,9,5,4,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\frustum.cpp,"frustum::cubeInFrustum(const float &x1, const float &y1, const float &z1, const float &x2, const float &y2, const float &z2) const",10,9,5,4,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\frustum.cpp,"frustum::normalizePlane(float **frustum, const int &side)",6,6,6,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\ray.cpp,"ray::ray(const bool &useMouse, vector2 *screenStart)",17,13,13,0,4,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\ray.cpp,ray::~ray(),16,12,12,0,4,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\ray.cpp,"ray::update(const vector3 &currentPosition, const vector2 &mousePosition, const matrix4x4 &viewMatrix, const matrix4x4 &projectionMatrix)",24,22,14,2,2,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\ray.cpp,"ray::getPointOnRay(const float &distance, vector3 *destination) const",7,6,4,2,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\ray.cpp,"ray::convertToScreenSpace(const vector3 &position, vector3 *destination) const",16,13,9,4,3,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\ray.cpp,"ray::updateNormalisedDeviceCoordinates(const float &mouseX, const float &mouseY)",4,4,4,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\ray.cpp,ray::updateEyeCoords(vector4 *clipCoords),4,4,4,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\ray.cpp,ray::updateWorldCoords(vector4 *eyeCoords),4,4,4,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\sphere.cpp,sphere::sphere(),3,3,3,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\sphere.cpp,sphere::sphere(const float &radius),3,3,3,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\sphere.cpp,"sphere::sphere(const float &radius, vector3 *position)",3,3,3,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\sphere.cpp,sphere::sphere(const sphere &source),3,3,3,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\sphere.cpp,sphere::~sphere(),2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\sphere.cpp,"sphere::update(const vector3 &position, const vector3 &rotation, const float &scale, collider *destination)",12,9,7,2,3,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\sphere.cpp,"sphere::resolveCollision(const collider &other, const vector3 &positionDelta, vector3 *destination)",15,12,10,2,2,0,1,2,
C:\Users\mattp\Documents\Flounder\Flounder-Core\src\physics\sphere.cpp,sphere::intersects(const collider &other),48,9,9,1,3,0,36,99,
